100
0 386.331 57.6989 484 1622 1630 0
1 80.3039 167.467 484 1579 1617 0
2 347.839 125.672 524 1779 1673 0
3 474.517 213.881 526 1733 1652 0
4 457.869 398.617 504 1713 1660 0
5 40.1598 465.463 492 1717 1586 0
6 323.012 364.928 539 1680 1611 0
7 211.734 105.269 520 1649 1670 0
8 390.281 445.87 499 1717 1567 0
9 37.3431 125.661 560 1710 1762 0
10 338.532 211.758 544 1768 1807 0
11 102.08 162.894 525 1725 1695 0
12 244.658 473.579 509 1661 1648 0
13 411.392 270.611 533 1729 1713 0
14 9.51086 349.076 539 1754 1749 0
15 115.552 83.5724 490 1692 1461 0
16 273.373 85.6183 497 1715 1686 0
17 496.626 290.547 500 1730 1691 0
18 326.103 307.95 518 1647 1633 0
19 163.93 172.107 516 1616 1635 0
20 362.667 345.844 491 1565 1533 0
21 437.344 442.814 509 1691 1613 0
22 338.393 377.449 527 1688 1564 0
23 273.995 36.3023 496 1608 1578 0
24 436.711 304.239 508 1584 1638 0
25 91.1786 439.541 514 1602 1692 0
26 328.451 278.502 528 1718 1708 0
27 85.2809 315.259 512 1794 1650 0
28 264.178 42.5113 477 1549 1511 0
29 73.419 452.559 522 1806 1684 0
30 308.311 282.424 484 1606 1610 0
31 147.654 117.492 537 1754 1725 0
32 410.227 185.948 473 1576 1607 0
33 125.431 118.259 516 1600 1694 0
34 465.872 402.38 529 1726 1741 0
35 175.866 285.336 518 1735 1814 0
36 453.694 239.411 510 1642 1684 0
37 153.908 235.527 485 1454 1544 0
38 315.009 358.758 523 1493 1676 0
39 120.256 140.119 500 1649 1666 0
40 415.394 23.8191 530 1706 1643 0
41 403.609 457.095 510 1648 1641 0
42 436.473 309.899 501 1672 1672 0
43 252.688 419.266 513 1627 1654 0
44 367.676 28.7367 534 1847 1755 0
45 314.771 357.828 527 1702 1836 0
46 20.9279 235.407 509 1627 1685 0
47 174.03 425.446 514 1709 1605 0
48 240.242 246.826 488 1567 1643 0
49 245.111 88.5583 530 1701 1717 0
50 21.4928 228.879 541 1705 1780 0
51 414.233 22.2561 541 1782 1694 0
52 461.79 312.401 462 1463 1639 0
53 449.507 367.818 519 1712 1851 0
54 29.4788 450.576 480 1616 1561 0
55 360.673 330.912 495 1667 1599 0
56 428.788 138.945 496 1577 1608 0
57 10.9409 383.555 498 1480 1639 0
58 374.976 223.416 508 1521 1607 0
59 23.0978 204.053 500 1609 1569 0
60 78.8923 442.662 500 1686 1742 0
61 412.64 243.911 503 1780 1600 0
62 9.68931 348.286 509 1564 1641 0
63 496.795 141.729 482 1564 1556 0
64 237.581 16.1671 510 1644 1700 0
65 276.563 193.301 509 1575 1596 0
66 114.791 299.374 511 1642 1624 0
67 380.117 121.638 507 1708 1697 0
68 141.407 133.256 552 1753 1821 0
69 458.006 198.56 509 1691 1581 0
70 444.356 285.023 537 1761 1691 0
71 259.636 200.141 496 1556 1559 0
72 204.302 205.118 527 1682 1683 0
73 26.6375 196.234 486 1566 1624 0
74 315.867 273.764 525 1733 1724 0
75 157.371 441.867 483 1648 1682 0
76 396.531 491.696 506 1494 1593 0
77 208.246 493.1 482 1676 1605 0
78 229.312 40.7533 502 1789 1702 0
79 221.816 65.7528 506 1673 1724 0
80 84.6294 366.165 507 1706 1661 0
81 220.375 336.069 523 1735 1757 0
82 472.541 499.349 494 1715 1669 0
83 461.072 234.481 517 1640 1666 0
84 109.065 62.2369 492 1728 1641 0
85 380.14 7.44229 499 1715 1718 0
86 259.588 398.702 559 1651 1744 0
87 66.6612 374.324 487 1623 1619 0
88 433.637 142.716 481 1534 1605 0
89 462.816 53.1799 502 1662 1558 0
90 407.964 142.796 507 1712 1749 0
91 443.03 11.0044 479 1602 1638 0
92 229.557 160.84 494 1585 1623 0
93 201.999 2.61111 507 1571 1582 0
94 128.766 172.257 519 1654 1487 0
95 422.704 386.879 519 1712 1745 0
96 331.908 377.64 515 1616 1754 0
97 341.779 272.884 525 1792 1695 0
98 444.752 446.852 489 1694 1534 0
99 244.778 492.047 520 1713 1759 0
173
0 40
0 44
0 67
1 9
1 11
1 73
2 10
2 16
2 65
2 67
3 69
3 83
4 21
4 34
4 53
4 95
5 29
5 54
6 20
6 38
6 96
7 19
7 31
7 49
7 79
7 92
8 12
8 22
8 41
8 95
9 15
9 73
10 58
10 65
10 74
10 97
11 39
11 94
12 43
12 47
12 99
13 55
13 61
13 70
13 97
14 57
14 62
14 87
