100
0 425.448 498.399 551 1649 1723 0
1 156.392 481.318 514 1608 1551 0
2 220.693 193.809 526 1675 1628 0
3 254.239 494.11 518 1640 1664 0
4 277.903 209.574 485 1676 1526 0
5 497.687 127.109 476 1604 1551 0
6 288.781 38.0442 522 1663 1672 0
7 184.657 24.2094 490 1613 1547 0
8 215.694 162.321 559 1681 1736 0
9 145.379 379.374 524 1586 1588 0
10 440.024 489.306 512 1619 1631 0
11 220.43 272.952 508 1755 1582 0
12 276.969 22.5988 534 1705 1806 0
13 360.771 470.462 488 1588 1552 0
14 391.211 75.8887 499 1553 1577 0
15 189.283 282.377 545 1794 1744 0
16 62.3694 242.92 542 1789 1711 0
17 145.027 466.407 523 1644 1682 0
18 393.134 401.67 489 1596 1629 0
19 137.912 381.324 537 1714 1846 0
20 153.939 253.273 509 1634 1601 0
21 20.548 349.864 540 1643 1712 0
22 475.947 248.603 486 1646 1601 0
23 73.2141 9.87975 519 1661 1714 0
24 192.404 227.426 502 1636 1703 0
25 463.265 102.68 483 1492 1600 0
26 409.115 3.80165 503 1657 1590 0
27 76.7095 256.744 538 1696 1813 0
28 17.8543 76.6153 519 1521 1727 0
29 485.907 132.446 530 1604 1690 0
30 401.575 269.682 511 1570 1500 0
31 451.983 476.89 500 1639 1701 0
32 192.886 329.486 499 1599 1638 0
33 288.305 44.5115 504 1634 1617 0
34 167.539 322.716 496 1696 1597 0
35 254.025 403.012 510 1735 1660 0
36 452.063 321.319 523 1691 1650 0
37 363.608 155.888 526 1566 1633 0
38 326.726 278.356 486 1565 1596 0
39 230.524 419.014 503 1693 1648 0
40 97.9876 378.109 464 1583 1580 0
41 254.773 470.584 554 1715 1776 0
42 476.994 345.177 513 1715 1707 0
43 16.9166 317.473 511 1735 1625 0
44 116.924 145.848 515 1573 1597 0
45 317.898 408.192 530 1683 1633 0
46 360.536 30.7578 479 1527 1514 0
47 257.518 110.486 483 1487 1631 0
48 327.85 173.493 524 1724 1754 0
49 55.6844 388.056 508 1619 1570 0
50 187.021 269.819 468 1559 1561 0
51 218.396 78.3235 524 1779 1741 0
52 486.866 249.397 483 1725 1693 0
53 192.649 344.671 540 1830 1670 0
54 294.544 404.637 521 1717 1643 0
55 383.651 26.9186 494 1687 1769 0
56 481.767 59.4273 534 1661 1674 0
57 279.097 281.863 545 1718 1768 0
58 26.5768 176.044 507 1547 1639 0
59 147.902 288.136 514 1676 1648 0
60 327.602 8.09185 504 1629 1565 0
61 154.5 178.965 517 1720 1723 0
62 22.7806 372.895 514 1604 1663 0
63 210.073 197.54 525 1770 1659 0
64 222.493 445.294 479 1595 1579 0
65 121.402 410.851 513 1683 1643 0
66 119.463 307.61 515 1588 1505 0
67 59.5638 89.3622 477 1675 1610 0
68 317.853 148.999 492 1654 1598 0
69 443.386 496.021 545 1695 1713 0
70 160.244 221.98 563 1689 1750 0
71 286.383 230.724 493 1711 1661 0
72 419.115 69.3369 515 1701 1644 0
73 168.619 483.266 491 1516 1736 0
74 487.496 342.733 487 1577 1610 0
75 262.414 394.8 538 1767 1639 0
76 375.067 244.827 502 1628 1585 0
77 366.843 37.2976 486 1582 1533 0
78 28.9984 376.357 522 1692 1603 0
79 489.584 436.822 542 1720 1734 0
80 319.153 12.6856 485 1514 1642 0
81 166.696 159.664 496 1644 1605 0
82 292.384 98.2117 471 1525 1546 0
83 26.1556 96.4 502 1578 1664 0
84 68.2392 397.028 521 1794 1698 0
85 188.423 329.421 529 1746 1659 0
86 153.623 437.92 497 1694 1653 0
87 172.188 463.785 522 1632 1625 0
88 277.656 63.8364 518 1724 1659 0
89 155.211 124.544 500 1631 1642 0
90 333.25 424.612 509 1590 1656 0
