120
0 386.331 57.6989 397 1347 1352 0
1 499.436 16.851 401 1327 1375 0
2 203.798 229.536 428 1384 1375 0
3 410.518 82.0265 442 1494 1354 0
4 251.242 123.543 433 1455 1421 0
5 4.64053 493.405 420 1425 1375 0
6 494.805 186.105 417 1443 1285 0
7 452.464 57.2798 427 1397 1394 0
8 441.436 210.429 451 1343 1376 0
9 281.454 390.386 402 1316 1362 0
10 84.8353 327.651 437 1538 1404 0
11 108.337 313.726 465 1391 1411 0
12 338.532 211.758 455 1457 1488 0
13 12.7016 476.603 435 1473 1527 0
14 381.44 360.25 426 1400 1295 0
15 143.022 275.445 467 1446 1546 0
16 6.43583 167.072 424 1381 1378 0
17 382.247 431.828 437 1447 1404 0
18 115.552 83.5724 415 1404 1220 0
19 368.209 496.347 391 1399 1306 0
20 314.464 191.102 434 1503 1469 0
21 85.605 263.281 418 1387 1408 0
22 380.379 29.8322 441 1357 1346 0
23 285.229 342.053 426 1329 1357 0
24 362.667 345.844 413 1295 1264 0
25 398.072 389.097 436 1419 1365 0
26 149.312 481.471 419 1402 1343 0
27 478.017 35.4366 431 1374 1279 0
28 97.7847 467.898 408 1294 1325 0
29 139.558 55.9133 417 1287 1366 0
30 109.719 45.3839 432 1336 1393 0
31 358.232 303.003 433 1361 1406 0
32 467.375 165.794 442 1569 1418 0
33 351.81 368.574 399 1341 1335 0
34 328.958 301.207 396 1328 1275 0
35 263.902 402.668 426 1475 1371 0
36 327.476 389.572 406 1344 1330 0
37 372.097 340.97 445 1436 1421 0
38 134.913 481.631 414 1331 1343 0
39 241.192 217.342 429 1365 1437 0
40 247.356 304.07 421 1356 1422 0
41 446.016 197.456 421 1396 1392 0
42 376.564 405.317 444 1506 1564 0
43 293.576 138.734 418 1373 1355 0
44 425.542 89.2611 391 1204 1276 0
45 21.1665 245.971 428 1282 1436 0
46 388.215 235.547 415 1236 1334 0
47 117.109 252.67 412 1360 1406 0
48 487.786 212.749 439 1442 1364 0
49 215.453 116.985 422 1339 1284 0
50 459.603 42.1691 444 1474 1451 0
51 89.6172 196.813 407 1326 1338 0
52 238.399 278.2 444 1432 1427 0
53 195.864 377.983 462 1544 1439 0
54 302.565 203.063 435 1426 1540 0
55 242.924 330.066 445 1395 1469 0
56 246.061 41.4303 416 1386 1278 0
57 130.484 49.7323 405 1314 1328 0
58 239.495 200.385 426 1394 1469 0
59 303.91 315.533 436 1396 1377 0
60 317.545 479.753 454 1471 1569 0
61 296.526 207.986 444 1477 1413 0
62 66.2277 89.2339 404 1308 1275 0
63 186.754 279.405 406 1246 1455 0
64 467.32 246.947 421 1480 1492 0
65 467.462 137.257 390 1339 1294 0
66 181.536 70.3252 417 1348 1281 0
67 73.5362 422.515 438 1442 1464 0
68 236.481 33.5152 422 1236 1355 0
69 345.729 170.576 407 1208 1329 0
70 77.4278 328.758 411 1268 1320 0
71 180.135 33.1301 419 1368 1312 0
72 130.764 254.597 410 1298 1398 0
73 120.332 426.477 421 1584 1376 0
74 288.338 88.5381 406 1266 1386 0
75 315.562 151.461 425 1351 1310 0
76 32.6043 480.2 411 1280 1336 0
77 27.7749 313.405 410 1330 1377 0
78 388.807 185.257 426 1308 1326 0
79 481.073 397.722 433 1303 1408 0
80 80.7944 410.896 416 1434 1378 0
81 232.363 328.242 447 1450 1440 0
82 232.475 206.082 436 1365 1493 0
83 147.816 348.558 431 1467 1335 0
84 90.5918 76.6757 442 1442 1420 0
85 49.5256 376.391 436 1372 1335 0
86 148.828 355.728 415 1310 1352 0
87 172.376 124.691 418 1425 1359 0
88 228.372 242.182 421 1260 1362 0
89 312.822 91.6417 432 1444 1431 0
90 492.424 167.453 415 1415 1436 0
91 265.458 60.1939 422 1249 1330 0
92 113.506 195.539 394 1335 1341 0
93 118.149 227.356 420 1429 1441 0
94 406.426 305.83 400 1409 1383 0
95 75.8061 72.7424 439 1474 1446 0
96 42.3849 362.344 435 1364 1404 0
97 231.586 269.828 432 1470 1440 0
98 106.475 25.2051 417 1461 1409 0
99 47.1424 322.179 428 1377 1426 0
