60
0 386.288 334.241 864 2839 2901 0
1 266.392 254.878 855 2679 2880 0
2 347.416 19.0825 858 2857 2882 0
3 206.383 172.796 843 2767 2714 0
4 97.5612 210.36 855 2808 2713 0
5 273.857 212.461 886 2894 3028 0
6 227.993 383.5 848 2783 2753 0
7 203.512 423.656 862 2735 2666 0
8 331.947 26.7592 835 2693 2810 0
9 137.326 38.3574 861 2807 2873 0
10 459.156 35.0687 901 2728 2821 0
11 53.7077 165.314 815 2670 2751 0
12 493.969 143.627 884 2790 2830 0
13 81.3247 323.835 850 2808 2826 0
14 346.181 257.533 852 2736 2665 0
15 26.3684 174.205 788 2517 2726 0
16 390.726 434.653 830 2743 2702 0
17 479.636 239.333 823 2562 2510 0
18 130.042 120.086 842 2778 2736 0
19 179.307 118.397 860 2832 2712 0
20 485.861 374.008 878 2798 2823 0
21 200.667 117.332 840 2713 2784 0
22 440.064 153.201 833 2856 2794 0
23 359.048 14.7859 835 2766 2783 0
24 390.354 183.473 859 2692 2911 0
25 380.484 291.297 851 2707 2805 0
26 139.482 275.551 853 2818 2737 0
27 206.519 458.836 850 2760 2705 0
28 312.794 131.216 884 2742 2855 0
29 497.907 314.569 908 2874 2978 0
30 351.484 385.13 851 2866 2833 0
31 480.752 493.524 819 2605 2656 0
32 233.634 182.111 862 2639 2742 0
33 33.9643 338.438 872 2798 2767 0
34 182.1 56.3583 836 2616 2759 0
35 426.74 212.363 837 2793 2816 0
36 441.471 295.524 845 2679 2589 0
37 226.563 350.293 818 2703 2792 0
38 271.777 260.069 885 2788 2666 0
39 83.7609 269.016 852 2835 2800 0
40 178.785 338.279 867 2919 2845 0
41 372.388 227.109 849 2831 2756 0
42 277.58 287.982 873 2723 2620 0
43 241.524 290.739 815 2718 2789 0
44 419.954 158.833 864 2716 2777 0
45 74.2265 24.1522 860 2665 2838 0
46 321.066 155.087 841 2797 2805 0
47 196.061 203.063 869 2836 2778 0
48 279.98 116.902 869 2744 2807 0
49 153.597 0.425752 852 2726 2878 0
50 136.479 302.372 840 2708 2898 0
51 461.675 367.673 846 2654 2776 0
52 98.2439 184.921 819 2756 2838 0
53 358.081 263.037 852 2660 2790 0
54 234.79 121.646 838 2654 2777 0
55 355.725 168.722 844 2649 2691 0
56 225.709 488.623 890 2878 2872 0
57 334.878 293.679 840 2749 2554 0
58 435.226 349.837 838 2688 2734 0
59 129.09 120.666 856 2761 2670 0
103
0 25
0 30
0 36
0 58
1 5
1 38
1 43
1 47
2 8
2 23
3 21
3 32
3 47
3 54
4 26
4 39
4 47
4 52
5 14
5 32
5 46
6 7
6 30
6 37
7 27
8 28
8 34
8 48
9 18
9 34
9 45
9 49
10 12
10 22
10 23
11 15
11 52
12 17
12 22
13 33
13 39
13 50
14 38
14 41
14 53
14 57
16 30
16 31
16 51
16 56
16 58
17 29
17 35
17 36
18 19
18 59
19 21
19 34
20 29
20 31
20 51
21 34
21 54
22 44
23 44
24 35
24 41
24 44
24 55
25 36
25 53
25 57
26 39
26 43
26 47
26 50
27 56
28 46
28 48
29 36
29 51
32 47
32 54
34 49
35 36
35 41
35 44
36 58
37 40
37 43
38 42
38 43
40 43
40 50
41 53
42 43
42 57
46 55
47 52
48 54
51 58
52 59
53 57
4 4 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
