60
0 386.311 228.854 885 2832 2775 0
1 3.32788 431.594 811 2554 2600 0
2 312.182 335.463 824 3035 2821 0
3 247.479 373.323 890 2911 2835 0
4 285.038 138.215 830 2764 2792 0
5 273.09 325.664 808 2617 2610 0
6 61.6522 188.269 877 2876 2820 0
7 293.526 297.195 815 2563 2613 0
8 407.382 365.047 836 2938 2774 0
9 56.454 322.708 839 2619 2703 0
10 413.912 117.643 849 2733 2858 0
11 274.873 283.992 861 2775 2800 0
12 405.608 45.3476 831 2703 2688 0
13 102.467 159.188 846 2851 2663 0
14 357.797 498.824 920 2767 2880 0
15 224.535 266.447 830 2754 2835 0
16 123.428 458.352 822 2725 2755 0
17 182.894 407.229 846 2693 2714 0
18 304.079 161.647 856 2746 2899 0
19 456.919 441.088 852 2857 2772 0
20 382.386 266.532 821 2789 2748 0
21 30.6179 94.3288 851 2717 2832 0
22 432.319 482.433 911 2831 2889 0
23 356.972 127.818 857 2864 2763 0
24 436.314 122.069 844 2633 2821 0
25 142.752 231.126 866 2733 2801 0
26 290.742 3.85414 879 2702 2759 0
27 332.437 263.109 849 2798 2831 0
28 170.096 304.823 855 2696 2762 0
29 421.995 467.354 882 2853 2829 0
30 469.493 273.235 824 2684 2636 0
31 322.104 102.115 871 2884 2721 0
32 217.473 68.6001 901 2865 2932 0
33 493.952 355.025 822 2679 2622 0
34 129.226 405.919 852 2678 2699 0
35 431.716 349.132 827 2762 2690 0
36 460.285 17.5125 878 2806 2843 0
37 152.139 495.144 873 2972 2938 0
38 307.326 235.765 850 2842 2884 0
39 187.914 266.121 883 2890 2796 0
40 112.293 304.65 828 2931 2754 0
41 236.275 71.3721 859 2835 2841 0
42 268.162 495.985 907 2798 2868 0
43 326.572 188.697 894 2764 2822 0
44 187.862 391.25 867 2757 2865 0
45 80.4782 96.9631 818 2727 2668 0
46 69.537 207.816 852 2746 2737 0
47 320.317 62.1734 865 2831 2802 0
48 129.921 87.9062 825 2689 2756 0
49 460.631 319.521 829 2811 2866 0
50 396.33 110.61 838 2846 2759 0
51 396.12 94.7665 830 2753 2777 0
52 352.705 419.367 881 2845 2916 0
53 77.3432 408.002 878 2790 2686 0
54 434.062 279.903 852 2782 2707 0
55 360.916 412.728 818 2669 2801 0
56 283.289 239.914 857 2829 2796 0
57 123.891 232.758 842 2752 2763 0
58 270.075 154.122 851 2872 2589 0
59 440.647 445.824 878 2803 2914 0
100
0 10
0 20
0 43
1 53
2 5
2 7
2 8
2 55
3 5
3 28
3 42
3 44
3 52
4 18
4 31
4 41
4 58
5 7
5 11
6 13
6 21
6 46
7 11
7 27
8 35
8 55
8 59
9 40
9 46
9 53
10 24
10 50
11 15
11 56
12 36
12 47
12 51
13 45
13 48
13 57
13 58
14 29
14 42
14 52
15 39
15 56
16 34
16 37
16 53
17 34
17 42
17 44
18 23
18 43
18 58
19 33
19 59
20 27
20 54
21 45
22 29
23 31
23 43
23 50
25 39
25 57
25 58
26 41
26 47
27 38
28 39
28 40
28 44
29 55
29 59
30 49
30 54
31 41
31 47
32 41
32 48
33 35
33 49
34 40
34 53
35 49
37 42
38 43
38 56
40 57
41 47
42 52
45 48
46 57
47 51
49 54
50 51
52 55
55 59
56 58
4 4 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
