100
0 386.338 189.237 514 1636 1630 0
1 118.614 48.8296 494 1593 1541 0
2 491.813 398.411 522 1596 1600 0
3 134.521 398.453 484 1558 1596 0
4 333.649 139.503 535 1591 1720 0
5 117.391 496.573 511 1561 1687 0
6 478.719 332.452 533 1670 1698 0
7 356.033 340.473 467 1594 1649 0
8 189.08 366.504 504 1599 1699 0
9 260.712 282.748 527 1659 1694 0
10 339.396 230.557 540 1782 1776 0
11 53.0286 251.388 515 1596 1698 0
12 225.405 376.071 517 1820 1723 0
13 34.9432 289.744 509 1731 1662 0
14 161.146 375.697 495 1827 1724 0
15 169.904 72.3835 499 1615 1695 0
16 256.988 193.552 475 1584 1444 0
17 491.399 450.36 503 1701 1587 0
18 201.206 162.314 536 1716 1713 0
19 140.275 108.127 496 1599 1532 0
20 226.617 246.51 555 1747 1677 0
21 332.904 111.404 474 1636 1525 0
22 45.6147 146.949 561 1723 1673 0
23 87.1533 285.227 525 1717 1743 0
24 163.399 246.043 546 1742 1682 0
25 466.896 129.166 545 1846 1800 0
26 324.228 296.972 529 1702 1783 0
27 405.572 456.906 517 1692 1543 0
28 415.37 121.012 514 1688 1691 0
29 415.97 213.964 517 1703 1585 0
30 240.483 291.149 461 1568 1613 0
31 231.272 484.509 492 1646 1636 0
32 366.914 222.053 536 1652 1668 0
33 443.862 487.667 502 1695 1569 0
34 336.016 420.473 510 1593 1571 0
35 489.542 233.086 527 1826 1692 0
36 36.9342 252.364 527 1633 1700 0
37 246.348 365.6 526 1699 1710 0
38 440.858 499.125 543 1720 1811 0
39 486.006 304.651 525 1662 1742 0
40 373.74 455.715 533 1782 1797 0
41 493.799 275.294 525 1595 1767 0
42 410.111 229.539 491 1599 1663 0
43 307.419 284.971 499 1591 1639 0
44 1.33796 487.155 507 1693 1614 0
45 244.944 278.391 531 1788 1753 0
46 301.948 342.773 502 1655 1726 0
47 20.1268 270.42 499 1726 1669 0
48 437.292 73.3867 524 1681 1701 0
49 48.3401 452.454 490 1583 1578 0
50 115.079 139.495 529 1776 1764 0
51 0.759359 262.55 511 1650 1623 0
52 367.124 253.499 493 1582 1587 0
53 5.93269 210.801 507 1769 1724 0
54 405.687 373.15 535 1648 1654 0
55 74.8776 468.183 492 1677 1609 0
56 360.626 34.5751 493 1634 1562 0
57 93.7495 148.546 516 1712 1714 0
58 291.606 19.9573 506 1676 1752 0
59 217.494 415.015 530 1735 1790 0
60 9.21126 313.716 502 1617 1719 0
61 69.7384 92.5135 558 1782 1811 0
62 360.383 461.619 487 1633 1599 0
63 93.1 231.418 476 1622 1724 0
64 200.949 351.93 523 1534 1669 0
65 332.106 207.13 477 1749 1661 0
66 246.033 72.5251 523 1690 1616 0
67 250.156 367.171 498 1711 1602 0
68 177.271 397.316 514 1583 1653 0
69 3.93746 176.934 495 1623 1585 0
70 368.661 87.9879 484 1625 1534 0
71 319.972 277.223 533 1678 1825 0
72 215.154 101.096 518 1731 1652 0
73 111.509 137.828 507 1588 1612 0
74 271.416 195.243 550 1578 1740 0
75 414.582 377.856 507 1647 1482 0
76 282.931 222.646 481 1679 1712 0
77 338.393 363.323 529 1679 1732 0
78 269.835 115.672 489 1604 1689 0
79 180.79 40.535 496 1654 1554 0
80 318.486 289.895 517 1608 1715 0
81 18.9849 79.8225 535 1758 1670 0
82 348.058 312.949 516 1637 1735 0
83 369.778 363.643 527 1640 1699 0
84 96.368 157.351 506 1640 1782 0
85 207.305 182.187 519 1689 1667 0
86 212.223 323.915 558 1738 1679 0
87 302.198 44.7471 522 1820 1691 0
88 37.7852 55.523 491 1656 1587 0
89 363.78 46.0921 488 1546 1607 0
90 463.276 286.2 517 1707 1735 0
91 157.045 448.179 509 1592 1715 0
92 341.012 392.973 531 1672 1629 0
93 394.002 488.5 493 1675 1648 0
94 421.286 51.4251 511 1641 1659 0
95 136.893 261.939 491 1702 1667 0
96 408.467 110.31 469 1352 1576 0
97 455.451 269.641 508 1577 1669 0
98 252.151 404.153 503 1733 1526 0
99 369.799 218.804 494 1471 1619 0
181
0 4
0 28
0 29
0 99
1 15
1 19
1 61
1 79
1 88
2 6
2 17
2 75
3 14
3 55
3 68
3 91
4 21
4 65
4 74
4 78
5 55
5 91
6 39
6 75
7 77
7 82
7 83
8 12
8 14
8 64
8 68
9 43
9 45
9 46
9 76
10 32
10 52
10 65
10 71
10 76
11 23
11 36
11 63
12 37
12 59
12 64
12 98
13 23
13 47
13 60
14 23
14 68
14 95
15 19
15 72
15 79
16 20
16 74
16 78
16 85
17 33
18 19
18 50
18 72
18 78
18 85
19 50
19 61
20 24
20 45
20 76
20 85
21 70
21 78
21 87
22 57
22 61
22 69
22 81
23 63
23 95
24 85
24 86
24 95
25 28
25 29
25 35
25 48
26 46
26 80
26 82
27 33
27 40
27 75
27 93
28 96
29 35
29 42
30 45
30 86
31 59
31 62
31 91
32 52
32 99
33 38
34 62
34 92
34 98
35 41
35 97
36 47
36 53
37 67
37 86
38 93
39 41
39 90
40 62
40 93
41 90
42 52
42 97
42 99
43 71
43 76
43 80
44 49
46 67
46 77
46 82
47 51
48 94
48 96
49 55
49 60
50 73
51 53
52 71
52 82
53 69
54 75
54 83
56 87
56 89
57 61
57 73
57 84
58 87
59 68
59 91
59 98
61 73
61 81
61 88
63 84
63 95
64 86
65 76
66 72
66 78
66 79
66 87
67 98
68 91
70 89
70 94
70 96
71 76
71 80
72 78
74 76
74 78
77 83
77 92
78 87
81 88
83 92
89 94
90 97
92 98
6 7 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
