120
0 386.303 97.3167 395 1354 1316 0
1 365.829 488.55 418 1341 1344 0
2 418.571 417.502 409 1299 1389 0
3 371.534 369.725 400 1288 1306 0
4 94.7641 199.884 424 1372 1440 0
5 15.8617 88.0665 450 1466 1515 0
6 306.154 36.915 399 1513 1443 0
7 358.078 222.41 415 1242 1351 0
8 348.152 392.784 408 1425 1378 0
9 153.927 53.4617 422 1382 1394 0
10 486.408 62.314 437 1471 1488 0
11 202.655 15.6979 406 1296 1363 0
12 286.865 343.613 414 1407 1479 0
13 166.4 181.197 445 1396 1515 0
14 13.1614 204.023 427 1400 1336 0
15 182.323 309.482 421 1394 1334 0
16 370.834 103.917 409 1315 1298 0
17 354.671 459.128 425 1350 1333 0
18 131.488 414.83 412 1273 1445 0
19 363.691 46.4697 395 1395 1401 0
20 253.337 341.011 401 1360 1303 0
21 300.357 104.049 443 1375 1396 0
22 89.0597 325.549 436 1412 1397 0
23 317.29 198.298 403 1434 1309 0
24 26.3908 50.1253 429 1384 1438 0
25 243.249 285.324 476 1536 1372 0
26 1.04933 136.058 459 1531 1457 0
27 383.015 327.348 416 1378 1475 0
28 221.409 218.908 437 1347 1557 0
29 405.771 301.329 424 1365 1360 0
30 420.299 459.561 429 1291 1386 0
31 361.112 203.501 407 1294 1370 0
32 263.861 206.563 449 1424 1465 0
33 35.8963 308.932 399 1331 1394 0
34 132.734 362.381 429 1368 1305 0
35 148.639 174.27 430 1358 1255 0
36 230.269 125.19 402 1270 1350 0
37 16.433 189.883 428 1366 1385 0
38 203.735 168.938 404 1338 1292 0
39 214.717 246.05 423 1351 1344 0
40 419.525 452.132 407 1361 1332 0
41 454.897 454.336 433 1338 1347 0
42 93.4028 321.336 420 1362 1357 0
43 97.8877 199.169 423 1403 1267 0
44 371.357 397.371 418 1296 1383 0
45 286.665 482.806 417 1382 1366 0
46 52.2633 389.185 390 1270 1405 0
47 324.279 160.479 444 1394 1441 0
48 30.3188 68.2109 428 1346 1383 0
49 207.119 56.5934 409 1360 1352 0
50 298.622 436.145 450 1473 1487 0
51 440.755 277.089 417 1398 1339 0
52 496.911 79.0485 441 1325 1441 0
53 287.669 353.531 430 1315 1466 0
54 115.11 146.444 440 1360 1413 0
55 297.652 134.53 403 1389 1407 0
56 160.107 424.224 417 1258 1363 0
57 78.2127 21.1327 409 1384 1433 0
58 202.714 18.1384 432 1341 1285 0
59 468.738 72.0979 442 1460 1463 0
60 479.866 105.872 458 1511 1422 0
61 36.4607 294.527 432 1337 1401 0
62 300.011 278.867 424 1473 1400 0
63 415.626 430.441 400 1316 1312 0
64 83.554 292.038 425 1404 1266 0
65 172.174 223.95 408 1384 1292 0
66 115.908 62.2807 406 1438 1430 0
67 200.064 467.921 390 1374 1377 0
68 98.3587 114.254 439 1454 1423 0
69 307.908 1.46959 402 1381 1268 0
70 120.102 59.8709 406 1392 1428 0
71 355.962 152.978 411 1373 1491 0
72 27.2877 124.104 408 1350 1279 0
73 343.236 266.947 417 1396 1391 0
74 42.655 402.953 418 1413 1355 0
75 492.331 108.46 397 1406 1257 0
76 101.825 373.332 446 1384 1412 0
77 389.211 473.525 436 1413 1390 0
78 375.726 324.88 446 1471 1457 0
79 48.5338 207.386 429 1347 1322 0
80 209.805 187.328 425 1345 1426 0
81 261.642 422.198 418 1356 1357 0
82 416.815 406.987 423 1336 1318 0
83 166.844 153.008 456 1484 1406 0
84 275.993 112.096 449 1429 1450 0
85 152.663 306.967 440 1493 1387 0
86 27.9485 230.947 454 1572 1375 0
87 276.357 236.222 426 1404 1434 0
88 360.163 252.722 458 1339 1352 0
89 0.099323 169.325 426 1362 1335 0
90 259.309 212.315 427 1420 1302 0
91 196.086 123.813 427 1287 1406 0
92 363.691 56.8788 412 1376 1374 0
93 282.053 472.248 395 1336 1232 0
94 379.987 446.576 422 1416 1368 0
95 309.493 152.139 417 1395 1351 0
96 294.666 456.359 410 1353 1323 0
97 45.36 366.101 434 1422 1342 0
98 183.148 171.359 447 1426 1473 0
