60
0 386.303 97.3167 815 2707 2662 0
1 418.571 417.502 808 2591 2711 0
2 94.7641 199.884 870 2827 2946 0
3 230.099 267.936 817 2775 2790 0
4 85.8673 171.699 834 2829 2781 0
5 486.408 62.314 841 2765 2849 0
6 152.421 236.488 865 2802 3009 0
7 13.1614 204.023 846 2797 2660 0
8 118.716 266.127 837 2682 2635 0
9 151.158 8.3454 810 2667 2856 0
10 196.772 152.99 847 2739 2724 0
11 89.0597 325.549 841 2855 2703 0
12 26.3908 50.1253 902 2926 2825 0
13 1.04933 136.058 875 2900 2923 0
14 223.698 186.66 867 2720 2917 0
15 243.923 108.761 830 2609 2751 0
16 440.425 222.394 860 2740 2867 0
17 139.898 265.473 857 2707 2563 0
18 129.167 416.576 828 2619 2731 0
19 471.999 379.524 826 2700 2646 0
20 256.077 379.237 840 2715 2688 0
21 145.059 499.657 846 2739 2658 0
22 85.6458 449.239 847 2691 2776 0
23 33.6825 102.49 840 2669 2846 0
24 30.3188 68.2109 842 2698 2732 0
25 298.622 436.145 870 2878 2827 0
26 496.911 79.0485 872 2638 2902 0
27 75.9036 212.269 842 2739 2819 0
28 270.776 432.51 819 2631 2793 0
29 351.291 148.343 870 2743 2752 0
30 192.452 39.7792 884 2878 2844 0
31 96.5835 278.338 833 2807 2735 0
32 358.216 29.9054 816 2716 2555 0
33 273.832 295.512 786 2823 2822 0
34 210.706 343.022 844 2823 2700 0
35 358.866 467.022 813 2761 2886 0
36 308.048 360.932 811 2699 2653 0
37 342.588 371.925 815 2832 2629 0
38 399.869 92.1945 893 2845 2799 0
39 417.239 30.1606 875 2842 2792 0
40 379.112 242.503 829 2678 2730 0
41 373.821 301.318 889 2853 2738 0
42 458.881 415.758 881 2885 2777 0
43 333.86 178.11 898 2985 2811 0
44 79.9149 129.764 885 2745 2683 0
45 291.523 121.913 859 2741 2722 0
46 192.19 132.422 801 2701 2605 0
47 257.405 211.297 843 2829 2698 0
48 175.686 254.77 856 2777 2684 0
49 230.724 273.972 860 2768 2823 0
50 183.254 454.926 796 2501 2576 0
51 181.304 176.069 841 2873 2870 0
52 313.107 390.224 872 2846 2795 0
53 307.49 492.259 870 2856 2746 0
54 55.9755 281.055 815 2718 2715 0
55 48.6864 272.08 895 2879 2886 0
56 356.266 270.77 807 2568 2635 0
57 413.124 382.353 834 2682 2685 0
58 124.566 82.9614 903 3003 2923 0
59 237.007 375.563 863 2898 2739 0
107
0 29
0 32
0 38
1 35
1 42
1 57
2 4
2 6
2 8
2 27
2 51
3 47
3 48
3 49
4 44
5 26
5 38
5 39
6 17
6 48
6 51
7 13
7 27
7 55
8 17
8 27
8 31
9 30
9 58
10 14
10 46
10 51
11 18
11 31
11 34
11 54
12 24
13 23
14 45
14 47
14 48
14 51
15 30
15 45
15 46
16 19
16 26
16 29
16 38
16 40
17 48
18 21
18 22
18 34
18 50
18 59
19 42
19 57
20 28
20 33
20 36
20 52
20 59
21 22
21 50
23 24
23 44
24 58
25 28
25 35
25 52
25 53
27 31
27 55
28 50
29 43
29 45
30 46
30 58
31 54
32 39
32 45
33 34
33 36
33 49
33 56
34 49
34 59
35 53
36 37
36 52
37 41
37 52
37 57
38 39
40 43
40 56
41 56
41 57
43 45
43 47
44 58
45 47
46 58
47 56
50 59
54 55
4 4 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
