60
0 386.299 31.5478 842 2736 2777 0
1 298.175 430.904 819 2655 2820 0
2 237.057 212.856 844 2940 2711 0
3 141.56 200.712 821 2867 2749 0
4 289.755 414.616 864 2859 2887 0
5 9.17328 175.225 876 2748 2630 0
6 114.2 358.567 851 2728 2792 0
7 178.347 481.14 853 2856 2708 0
8 404.99 158.785 852 2752 2681 0
9 166.442 392.673 825 2743 2741 0
10 232.539 279.879 898 2858 2891 0
11 136.693 398.193 853 2874 2862 0
12 421.134 495.525 846 2906 2790 0
13 447.406 55.7563 869 2903 2832 0
14 228.662 129.448 841 2713 2718 0
15 434.56 144.769 885 2869 2741 0
16 272.337 174.424 841 2721 2719 0
17 166.679 381.613 777 2526 2549 0
18 12.9844 229.608 842 2608 2733 0
19 385.55 442.046 856 2896 2767 0
20 188.342 469.206 825 2729 2808 0
21 400.585 134.997 842 2723 2622 0
22 189.656 48.2155 881 2917 2842 0
23 98.9249 131.166 842 2660 2672 0
24 54.7531 235.29 878 2724 2739 0
25 327.748 465.447 875 2782 2787 0
26 226.233 296.56 841 2699 2798 0
27 328.791 483.8 854 2775 3065 0
28 338.311 489.689 826 2694 2821 0
29 35.0668 367.609 824 2747 2660 0
30 91.4419 363.654 863 2736 2697 0
31 359.475 198.567 839 2764 2748 0
32 14.6546 300.18 801 2762 2665 0
33 5.3294 71.1722 811 2704 2605 0
34 371.045 150.75 845 2556 2552 0
35 391.913 386.596 840 2699 2777 0
36 211.884 140.187 878 2883 2776 0
37 107.591 279.639 847 2792 2791 0
38 412.208 475.206 848 2808 2716 0
39 474.209 23.1868 808 2652 2750 0
40 264.098 201.572 858 2736 2790 0
41 451.78 63.1296 800 2617 2698 0
42 141.583 80.9245 904 2940 3005 0
43 33.0025 173.584 875 2985 2918 0
44 222.912 476.015 878 2722 2842 0
45 319.79 205.005 892 2776 2769 0
46 40.6973 499.249 840 2862 2773 0
47 100.726 407.237 862 2707 2893 0
48 307.531 167.585 831 2701 2577 0
49 162.179 236.764 821 2666 2733 0
50 274.31 324.827 886 2869 2911 0
51 180.431 498.507 870 2701 2730 0
52 361.641 97.0267 842 2707 2821 0
53 0.721441 125.257 834 2773 2760 0
54 122.933 126.935 852 2616 2799 0
55 266.206 117.38 838 2743 2713 0
56 32.0277 289.644 895 3057 2930 0
57 87.0307 224.458 851 2628 2720 0
58 427.181 137.85 851 2627 2678 0
59 83.7989 407.859 882 2801 2760 0
100
0 13
0 52
1 4
1 25
1 35
1 44
2 10
2 36
2 40
2 49
3 36
3 49
3 54
3 57
4 9
4 50
5 18
5 43
5 53
6 11
6 30
6 37
7 20
7 46
7 51
8 21
8 34
8 58
9 11
9 17
9 20
10 26
10 49
11 47
12 38
13 39
13 41
13 52
14 16
14 22
14 36
14 55
15 58
16 40
16 48
16 55
17 26
18 24
18 43
18 56
19 25
19 28
19 35
19 38
20 44
21 34
21 52
21 58
22 42
23 33
23 43
23 54
23 57
24 43
24 56
24 57
25 27
26 50
27 28
27 44
28 38
29 30
29 32
29 59
30 47
30 56
30 59
31 34
31 35
31 45
32 56
33 53
34 48
34 52
35 50
36 42
36 54
37 49
37 56
37 57
40 45
41 58
42 54
45 48
45 50
46 51
46 59
47 59
48 55
52 55
4 4 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
