60
0 425.659 49.9192 822 2616 2760 0
1 155.71 22.1362 864 2894 2823 0
2 153.759 229.665 863 2740 2658 0
3 351.245 376.577 885 2851 2869 0
4 344.961 251.58 900 2832 2743 0
5 78.6529 418.664 869 2776 2954 0
6 71.8335 305.896 835 2914 2797 0
7 148.767 325.774 851 2642 2687 0
8 242.88 86.3499 804 2561 2687 0
9 8.50704 477.905 829 2750 2856 0
10 228.287 324.165 855 2908 2788 0
11 141.662 410.82 819 2733 2648 0
12 488.45 372.005 876 2911 2910 0
13 195.27 396.643 867 2813 2783 0
14 99.161 98.3602 833 2714 2743 0
15 312.234 222.367 886 2782 2839 0
16 182.899 478.421 864 2751 2786 0
17 178.397 322.878 808 2577 2736 0
18 458.824 451.259 835 2743 2597 0
19 29.5982 457.053 833 2833 2795 0
20 151.654 356.542 836 2764 2805 0
21 84.1582 447.131 809 2610 2651 0
22 400.271 356.263 815 2720 2813 0
23 61.1426 123.36 826 2632 2615 0
24 142.682 55.4761 817 2737 2768 0
25 258.378 56.8684 910 2909 2896 0
26 38.4986 45.509 852 2636 2651 0
27 242.258 134.789 885 2862 2852 0
28 157.873 366.762 819 2646 2704 0
29 334.276 182.441 901 2932 2747 0
30 455.865 226.505 819 2661 2660 0
31 6.18611 469.88 797 2628 2661 0
32 461.629 98.431 856 2876 2774 0
33 351.402 10.3498 829 2754 2783 0
34 349.65 73.5006 855 2782 2889 0
35 402.28 124.934 832 2674 2538 0
36 334.782 178.317 874 2978 2886 0
37 148.618 319.661 815 2538 2652 0
38 354.067 302.845 812 2681 2862 0
39 218.352 336.775 801 2612 2720 0
40 400.033 347.82 889 2807 2821 0
41 480.107 159.728 883 2836 2915 0
42 87.4542 342.099 874 2841 2796 0
43 1.95995 440.797 869 2880 2759 0
44 153.725 154.356 861 2796 2790 0
45 470.974 157.368 906 2706 2862 0
46 362.488 339.853 820 2657 2586 0
47 60.4358 243.855 871 2840 2834 0
48 55.9752 275.412 826 2697 2683 0
49 371.992 69.8937 829 2759 2657 0
50 136.177 232.399 849 2719 2743 0
51 257.844 82.4686 878 2885 2668 0
52 330.077 102.204 885 2749 2837 0
53 401.31 317.003 905 2940 2835 0
54 295.989 185.701 818 2642 2620 0
55 44.6203 432.587 838 2674 2821 0
56 255.662 405.75 851 2620 2600 0
57 57.5445 150.112 815 2697 2644 0
58 495.946 370.286 852 2530 2600 0
59 458.503 59.2354 830 2615 2751 0
102
0 33
0 35
0 49
0 59
1 8
1 24
1 25
2 44
2 50
2 54
3 22
3 46
3 56
4 10
4 15
4 30
4 38
5 11
5 21
5 42
5 55
6 42
6 48
7 17
7 20
7 37
7 42
8 24
8 27
8 51
9 31
10 15
10 38
10 39
11 13
11 16
11 21
11 28
12 18
12 22
12 58
13 16
13 28
13 39
13 56
14 23
14 24
14 26
14 44
15 29
15 54
16 21
17 37
17 39
18 22
19 31
19 43
19 55
20 28
20 42
21 55
22 40
23 26
23 57
25 33
25 51
27 44
27 54
29 30
29 36
29 54
30 41
30 45
30 53
30 58
31 43
32 35
32 45
32 59
33 34
33 49
34 49
34 52
35 36
35 45
35 49
35 52
36 52
37 50
38 46
38 53
39 56
40 46
40 53
41 45
44 57
46 53
47 48
47 50
47 57
50 57
51 52
4 4 0.05 0.05 0.05 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
