Iteration 0: BestViol=8012.2075 BestAff=873 BestCompact=47707.30 CurScore=84971282.3003 BestScore=84971282.3003 Temp=4248564.12 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=3019.6050 BestAff=865 BestCompact=49781.71 CurScore=35003331.7088 BestScore=35003331.7088 Temp=28269.81 NoImprove=11 Restarts=0 Time=2.50s
Iteration 2000: BestViol=2706.9225 BestAff=865 BestCompact=50562.77 CurScore=31877287.7681 BestScore=31877287.7681 Temp=188.11 NoImprove=24 Restarts=0 Time=4.70s
Iteration 3000: BestViol=2690.3725 BestAff=865 BestCompact=50318.47 CurScore=31711543.4711 BestScore=31711543.4711 Temp=1.25 NoImprove=212 Restarts=0 Time=6.45s
Iteration 4000: BestViol=2567.5075 BestAff=867 BestCompact=50407.70 CurScore=30493982.7044 BestScore=30493982.7044 Temp=0.01 NoImprove=49 Restarts=0 Time=8.26s
Iteration 5000: BestViol=2528.0400 BestAff=869 BestCompact=50765.57 CurScore=30110665.5738 BestScore=30110665.5738 Temp=0.00 NoImprove=17 Restarts=0 Time=10.05s
Iteration 6000: BestViol=2519.5250 BestAff=869 BestCompact=50780.64 CurScore=76842472.5709 BestScore=30025530.6362 Temp=803916.83 NoImprove=405 Restarts=1 Time=11.58s
Iteration 7000: BestViol=2519.5250 BestAff=869 BestCompact=50780.64 CurScore=34532237.9527 BestScore=30025530.6362 Temp=624823.72 NoImprove=403 Restarts=3 Time=13.78s
Iteration 8000: BestViol=1066.2000 BestAff=847 BestCompact=56082.21 CurScore=15376582.2059 BestScore=15376582.2059 Temp=4157.56 NoImprove=17 Restarts=3 Time=15.59s
Iteration 9000: BestViol=726.9350 BestAff=844 BestCompact=56309.45 CurScore=11967659.4533 BestScore=11967659.4533 Temp=27.66 NoImprove=247 Restarts=3 Time=17.20s
Iteration 10000: BestViol=726.9350 BestAff=844 BestCompact=56309.45 CurScore=128584395.2431 BestScore=11967659.4533 Temp=2135974.95 NoImprove=245 Restarts=5 Time=18.95s
Iteration 11000: BestViol=726.9350 BestAff=844 BestCompact=56309.45 CurScore=70059727.0252 BestScore=11967659.4533 Temp=1698606.10 NoImprove=243 Restarts=7 Time=21.14s
Iteration 12000: BestViol=726.9350 BestAff=844 BestCompact=56309.45 CurScore=56646038.2240 BestScore=11967659.4533 Temp=1306229.31 NoImprove=241 Restarts=9 Time=23.22s
