Iteration 0: BestViol=32845.1460 BestAff=1000 BestCompact=26321.50 CurScore=333977781.5007 BestScore=333977781.5007 Temp=16698889.08 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=23990.8980 BestAff=990 BestCompact=26157.96 CurScore=245380137.9598 BestScore=245380137.9598 Temp=111113.88 NoImprove=2 Restarts=0 Time=1.84s
Iteration 2000: BestViol=22396.5030 BestAff=991 BestCompact=26564.06 CurScore=229442094.0626 BestScore=229442094.0626 Temp=739.35 NoImprove=313 Restarts=0 Time=3.82s
Iteration 3000: BestViol=22396.5030 BestAff=991 BestCompact=26564.06 CurScore=372620839.4156 BestScore=229442094.0626 Temp=4235865.30 NoImprove=311 Restarts=2 Time=5.88s
Iteration 4000: BestViol=22396.5030 BestAff=991 BestCompact=26564.06 CurScore=266175686.2815 BestScore=229442094.0626 Temp=3434793.27 NoImprove=309 Restarts=4 Time=7.94s
Iteration 5000: BestViol=22396.5030 BestAff=991 BestCompact=26564.06 CurScore=344194731.6215 BestScore=229442094.0626 Temp=3984725.61 NoImprove=307 Restarts=6 Time=10.08s
Iteration 6000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=225058429.1809 BestScore=225058429.1809 Temp=270521.85 NoImprove=274 Restarts=7 Time=12.10s
Iteration 7000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=358061598.4648 BestScore=225058429.1809 Temp=5504240.30 NoImprove=272 Restarts=9 Time=14.19s
Iteration 8000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=397238085.1568 BestScore=225058429.1809 Temp=5018891.88 NoImprove=270 Restarts=11 Time=16.33s
Iteration 9000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=277324924.2737 BestScore=225058429.1809 Temp=4199015.36 NoImprove=268 Restarts=13 Time=18.36s
Iteration 10000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=277046530.7636 BestScore=225058429.1809 Temp=4215437.47 NoImprove=266 Restarts=15 Time=20.44s
Iteration 11000: BestViol=21969.7470 BestAff=970 BestCompact=25959.18 CurScore=326294876.9240 BestScore=225058429.1809 Temp=5070780.07 NoImprove=264 Restarts=17 Time=22.48s
Iteration 12000: BestViol=18084.3870 BestAff=951 BestCompact=24730.89 CurScore=186099100.8887 BestScore=186099100.8887 Temp=353550.66 NoImprove=17 Restarts=18 Time=24.48s
Iteration 13000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=172810726.0343 BestScore=172810726.0343 Temp=2352.51 NoImprove=149 Restarts=18 Time=26.48s
Iteration 14000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=313641696.6187 BestScore=172810726.0343 Temp=8276508.51 NoImprove=147 Restarts=20 Time=28.39s
Iteration 15000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=331091986.5079 BestScore=172810726.0343 Temp=9095452.41 NoImprove=145 Restarts=22 Time=30.49s
Iteration 16000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=320653217.6174 BestScore=172810726.0343 Temp=8703667.89 NoImprove=143 Restarts=24 Time=32.63s
Iteration 17000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=358889317.8699 BestScore=172810726.0343 Temp=8944197.79 NoImprove=141 Restarts=26 Time=34.69s
Iteration 18000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=372176861.3609 BestScore=172810726.0343 Temp=10543736.52 NoImprove=139 Restarts=28 Time=36.70s
Iteration 19000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=320446085.2306 BestScore=172810726.0343 Temp=8613083.21 NoImprove=137 Restarts=30 Time=38.76s
Iteration 20000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=292973468.3185 BestScore=172810726.0343 Temp=8265200.91 NoImprove=135 Restarts=32 Time=40.76s
Iteration 21000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=324210854.0486 BestScore=172810726.0343 Temp=8643128.42 NoImprove=133 Restarts=34 Time=42.86s
Iteration 22000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=261456184.2499 BestScore=172810726.0343 Temp=7101294.60 NoImprove=131 Restarts=36 Time=44.97s
Iteration 23000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=344054173.9281 BestScore=172810726.0343 Temp=9962613.26 NoImprove=129 Restarts=38 Time=47.08s
Iteration 24000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=354463060.6435 BestScore=172810726.0343 Temp=9482756.44 NoImprove=127 Restarts=40 Time=49.11s
Iteration 25000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=339318206.3968 BestScore=172810726.0343 Temp=10711150.84 NoImprove=125 Restarts=42 Time=51.22s
Iteration 26000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=333250655.6765 BestScore=172810726.0343 Temp=9434614.80 NoImprove=123 Restarts=44 Time=53.27s
Iteration 27000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=406090390.8692 BestScore=172810726.0343 Temp=11481709.76 NoImprove=121 Restarts=46 Time=55.49s
Iteration 28000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=345182644.1867 BestScore=172810726.0343 Temp=10349445.11 NoImprove=119 Restarts=48 Time=57.59s
Iteration 29000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=334344313.0744 BestScore=172810726.0343 Temp=10663029.50 NoImprove=117 Restarts=50 Time=59.72s
Iteration 30000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=369014875.4448 BestScore=172810726.0343 Temp=11481348.51 NoImprove=115 Restarts=52 Time=61.91s
Iteration 31000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=408649140.8325 BestScore=172810726.0343 Temp=11623873.06 NoImprove=113 Restarts=54 Time=63.90s
Iteration 32000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=379297062.1843 BestScore=172810726.0343 Temp=11650775.71 NoImprove=111 Restarts=56 Time=65.86s
Iteration 33000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=386144594.9434 BestScore=172810726.0343 Temp=10813264.59 NoImprove=109 Restarts=58 Time=67.91s
Iteration 34000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=334008372.6310 BestScore=172810726.0343 Temp=11496411.05 NoImprove=107 Restarts=60 Time=69.93s
Iteration 35000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=335218712.7135 BestScore=172810726.0343 Temp=10622787.29 NoImprove=105 Restarts=62 Time=71.90s
Iteration 36000: BestViol=16753.3650 BestAff=955 BestCompact=24576.03 CurScore=283562079.4550 BestScore=172810726.0343 Temp=10343911.09 NoImprove=103 Restarts=64 Time=73.84s
