Iteration 0: BestViol=31130.7830 BestAff=0 BestCompact=27575.25 CurScore=311335405.2495 BestScore=311335405.2495 Temp=15566770.26 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=20902.7060 BestAff=0 BestCompact=28993.10 CurScore=209056053.0984 BestScore=209056053.0984 Temp=103580.80 NoImprove=96 Restarts=0 Time=1.42s
Iteration 2000: BestViol=15106.0180 BestAff=0 BestCompact=27552.02 CurScore=157660891.7253 BestScore=151087732.0199 Temp=2056456.88 NoImprove=78 Restarts=1 Time=3.07s
Iteration 3000: BestViol=14288.3540 BestAff=0 BestCompact=28193.70 CurScore=142911733.6959 BestScore=142911733.6959 Temp=13683.60 NoImprove=298 Restarts=1 Time=4.68s
Iteration 4000: BestViol=13543.2710 BestAff=0 BestCompact=27020.38 CurScore=135459730.3777 BestScore=135459730.3777 Temp=2383362.38 NoImprove=3 Restarts=3 Time=6.36s
Iteration 5000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=115456040.5553 BestScore=115456040.5553 Temp=15858.82 NoImprove=415 Restarts=3 Time=7.98s
Iteration 6000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=210355775.7858 BestScore=115456040.5553 Temp=1771394.90 NoImprove=413 Restarts=5 Time=9.53s
Iteration 7000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=234033484.2178 BestScore=115456040.5553 Temp=1936205.62 NoImprove=411 Restarts=7 Time=11.15s
Iteration 8000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=191903011.8305 BestScore=115456040.5553 Temp=1949066.50 NoImprove=409 Restarts=9 Time=12.71s
Iteration 9000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=216334833.2484 BestScore=115456040.5553 Temp=2129012.86 NoImprove=407 Restarts=11 Time=14.27s
Iteration 10000: BestViol=11542.8050 BestAff=0 BestCompact=27990.56 CurScore=239798905.5972 BestScore=115456040.5553 Temp=2145321.09 NoImprove=405 Restarts=13 Time=15.88s
