Iteration 0: BestViol=19892.0200 BestAff=0 BestCompact=94979.60 CurScore=199015179.5997 BestScore=199015179.5997 Temp=9950758.98 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=1632.6525 BestAff=0 BestCompact=102045.46 CurScore=16428570.4612 BestScore=16428570.4612 Temp=66212.04 NoImprove=44 Restarts=0 Time=2.73s
Iteration 2000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=10363568.7246 BestScore=10363568.7246 Temp=440.57 NoImprove=145 Restarts=0 Time=4.30s
Iteration 3000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=113922188.7288 BestScore=10363568.7246 Temp=4285727.94 NoImprove=143 Restarts=2 Time=6.20s
Iteration 4000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=261792351.2363 BestScore=10363568.7246 Temp=6489183.19 NoImprove=141 Restarts=4 Time=8.26s
Iteration 5000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=155123047.2890 BestScore=10363568.7246 Temp=6901982.13 NoImprove=139 Restarts=6 Time=9.71s
Iteration 6000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=101576560.0137 BestScore=10363568.7246 Temp=3390198.36 NoImprove=137 Restarts=8 Time=11.02s
Iteration 7000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=169606999.4842 BestScore=10363568.7246 Temp=6166280.66 NoImprove=135 Restarts=10 Time=12.36s
Iteration 8000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=289034586.9572 BestScore=10363568.7246 Temp=8752001.78 NoImprove=133 Restarts=12 Time=13.69s
Iteration 9000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=148090546.8763 BestScore=10363568.7246 Temp=6699874.57 NoImprove=131 Restarts=14 Time=15.01s
Iteration 10000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=148407004.1734 BestScore=10363568.7246 Temp=5604053.94 NoImprove=129 Restarts=16 Time=16.30s
Iteration 11000: BestViol=1026.1125 BestAff=0 BestCompact=102443.72 CurScore=80241380.9120 BestScore=10363568.7246 Temp=4180752.86 NoImprove=127 Restarts=18 Time=17.57s
