Iteration 0: BestViol=31130.7830 BestAff=0 BestCompact=27575.25 CurScore=311335405.2495 BestScore=311335405.2495 Temp=15566770.26 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=23650.6000 BestAff=0 BestCompact=28605.02 CurScore=236534605.0175 BestScore=236534605.0175 Temp=103580.80 NoImprove=18 Restarts=0 Time=0.72s
Iteration 2000: BestViol=21967.3580 BestAff=0 BestCompact=29054.20 CurScore=219702634.2045 BestScore=219702634.2045 Temp=689.22 NoImprove=452 Restarts=0 Time=1.46s
Iteration 3000: BestViol=17162.7460 BestAff=0 BestCompact=27588.64 CurScore=171655048.6409 BestScore=171655048.6409 Temp=100289.49 NoImprove=28 Restarts=1 Time=2.20s
Iteration 4000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=167413003.9498 BestScore=167413003.9498 Temp=667.32 NoImprove=481 Restarts=1 Time=2.98s
Iteration 5000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=226195036.3404 BestScore=167413003.9498 Temp=1030069.00 NoImprove=479 Restarts=3 Time=3.68s
Iteration 6000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=212458260.0251 BestScore=167413003.9498 Temp=1230998.60 NoImprove=477 Restarts=5 Time=4.36s
Iteration 7000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=281097744.6930 BestScore=167413003.9498 Temp=1480039.25 NoImprove=475 Restarts=7 Time=5.07s
Iteration 8000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=245547782.8324 BestScore=167413003.9498 Temp=1312913.78 NoImprove=473 Restarts=9 Time=5.81s
Iteration 9000: BestViol=16738.5450 BestAff=0 BestCompact=27553.95 CurScore=249693867.6300 BestScore=167413003.9498 Temp=1286535.18 NoImprove=471 Restarts=11 Time=6.54s
Iteration 10000: BestViol=13438.6170 BestAff=0 BestCompact=28197.28 CurScore=134414367.2805 BestScore=134414367.2805 Temp=101623.75 NoImprove=9 Restarts=12 Time=7.24s
Iteration 11000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=127864964.7257 BestScore=127864964.7257 Temp=676.20 NoImprove=276 Restarts=12 Time=7.85s
Iteration 12000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=312068347.8488 BestScore=127864964.7257 Temp=4452889.16 NoImprove=274 Restarts=14 Time=8.55s
Iteration 13000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=284702270.5497 BestScore=127864964.7257 Temp=3715077.73 NoImprove=272 Restarts=16 Time=9.28s
Iteration 14000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=369730206.5739 BestScore=127864964.7257 Temp=4610576.50 NoImprove=270 Restarts=18 Time=10.02s
Iteration 15000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=221513951.6219 BestScore=127864964.7257 Temp=3543343.55 NoImprove=268 Restarts=20 Time=10.78s
Iteration 16000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=238166849.1313 BestScore=127864964.7257 Temp=3878254.21 NoImprove=266 Restarts=22 Time=11.53s
Iteration 17000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=347295057.7905 BestScore=127864964.7257 Temp=3799192.89 NoImprove=264 Restarts=24 Time=12.23s
Iteration 18000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=383193640.9367 BestScore=127864964.7257 Temp=4921666.08 NoImprove=262 Restarts=26 Time=13.01s
Iteration 19000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=362697850.1423 BestScore=127864964.7257 Temp=4513526.21 NoImprove=260 Restarts=28 Time=13.74s
Iteration 20000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=258406265.3051 BestScore=127864964.7257 Temp=3574499.56 NoImprove=258 Restarts=30 Time=14.43s
Iteration 21000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=254299516.1038 BestScore=127864964.7257 Temp=3750493.05 NoImprove=256 Restarts=32 Time=15.15s
Iteration 22000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=364545134.8949 BestScore=127864964.7257 Temp=5478913.75 NoImprove=254 Restarts=34 Time=15.93s
Iteration 23000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=305624715.9620 BestScore=127864964.7257 Temp=4675011.08 NoImprove=252 Restarts=36 Time=16.71s
Iteration 24000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=342806039.5483 BestScore=127864964.7257 Temp=5157331.93 NoImprove=250 Restarts=38 Time=17.46s
Iteration 25000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=296316146.7120 BestScore=127864964.7257 Temp=3634851.39 NoImprove=248 Restarts=40 Time=18.23s
Iteration 26000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=288615829.6796 BestScore=127864964.7257 Temp=3847036.25 NoImprove=246 Restarts=42 Time=18.96s
Iteration 27000: BestViol=12783.6450 BestAff=0 BestCompact=28514.73 CurScore=353919551.1909 BestScore=127864964.7257 Temp=5000437.34 NoImprove=244 Restarts=44 Time=19.73s
